Id,Attraction,Attraction Type,Review Month,Visit Month,Reviewer Rating,Reviewer Level,Reason for Poor Rating,Reviewer Type,Text,Long Text
2487,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,10,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2488,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,7,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2489,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2490,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,3,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2491,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,3,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2492,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,8,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2493,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,1,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2494,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,9,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2495,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,9,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2496,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,1,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2497,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,8,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2498,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,7,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2499,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,8,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2500,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,6,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2501,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2502,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,5,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2503,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,9,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2504,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,5,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2505,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,1,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2506,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,5,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2507,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,7,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2508,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2509,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,5,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2510,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,3,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2511,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,5,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2512,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,9,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2513,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,6,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2514,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,4,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2515,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,3,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2516,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2517,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,8,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2518,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2519,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,4,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2520,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,2,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2521,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,2,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2522,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,5,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2523,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,9,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2524,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,6,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2525,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,10,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2526,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,6,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2527,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,2,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2528,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,10,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2529,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,5,Other,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2530,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,8,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2531,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,1,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2532,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,5,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2533,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2534,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,3,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2535,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2536,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,9,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2537,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,4,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2538,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,3,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2539,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,5,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2540,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,4,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2541,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,1,Expensive,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2542,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2543,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,3,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2544,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2545,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,10,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2546,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2547,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2548,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2549,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2550,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,9,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2551,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,4,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2552,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,8,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2553,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2554,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2555,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,8,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2556,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2557,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2558,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,6,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2559,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,7,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2560,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,10,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2561,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2562,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2563,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,9,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2564,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2565,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,7,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2566,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,2,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2567,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,7,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2568,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,9,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2569,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2570,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,5,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2571,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,8,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2572,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,7,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2573,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,3,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2574,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,3,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2575,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2576,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,4,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2577,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,10,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2578,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2579,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,4,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2580,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2581,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,5,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2582,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2583,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2584,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2585,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,2,6,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2586,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2587,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2588,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2589,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,5,4,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2590,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,10,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2591,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,4,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2592,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2593,Gardens by the Bay,"Gardens, Nature & Park",201611,2016-11,1,4,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2594,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2595,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,4,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2596,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,7,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2597,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,3,6,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2598,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2599,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2600,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,4,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2601,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,7,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2602,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2603,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2604,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,7,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2605,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,3,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2606,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2607,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2608,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,9,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2609,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,1,3,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2610,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,1,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2611,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,5,2,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2612,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,10,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2613,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,4,3,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
2614,Gardens by the Bay,"Gardens, Nature & Park",201610,2016-10,2,1,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
